date,y_true,fcast_comby,hmean,nr_comby,dy,ep,dpayr,svar,bmr,ntis,tbl,lty,ltr,dfr,dfy,inf
2000-07-01,-0.016795,0.008496527408376827,0.007412782193958666,2,0,0,0,0,0,0,1,0,1,0,0,0
2000-08-01,0.057794,0.007632808111066893,0.0073743571428571434,2,0,0,0,0,0,0,1,0,1,0,0,0
2000-09-01,-0.057088,0.008176594583138509,0.007454261489698892,2,0,0,0,0,0,0,1,0,1,0,0,0
2000-10-01,-0.00922,0.004868147867155793,0.007352137658227849,2,0,0,0,0,0,0,1,0,1,0,0,0
2000-11-01,-0.083868,0.0075677886575139025,0.007325957345971565,2,0,0,0,0,0,0,1,0,1,0,0,0
2000-12-01,0.00062,0.008403361515547953,0.007182118296529969,2,0,0,0,0,0,0,1,0,1,0,0,0
2001-01-01,0.027375,0.008108487290700973,0.007171784251968505,2,0,0,0,0,0,0,1,0,1,0,0,0
2001-02-01,-0.096352,0.006752723906416429,0.00720355031446541,2,0,0,0,0,0,0,1,0,1,0,0,0
2001-03-01,-0.067506,0.008322428685753308,0.0070409827315541604,2,0,0,0,0,0,0,1,0,1,0,0,0
2001-04-01,0.073625,0.006458183241814906,0.006924137931034483,2,0,0,0,0,0,0,1,0,1,0,0,0
2001-05-01,0.00297,0.00516258515810264,0.007028521126760563,2,0,0,0,0,0,0,1,0,1,0,0,0
2001-06-01,-0.027706,0.008121707349608273,0.0070221796875,2,0,0,0,0,0,0,1,0,1,0,0,0
2001-07-01,-0.012117,0.00854501837185463,0.006968001560062402,2,0,0,0,0,0,0,1,0,1,0,0,0
2001-08-01,-0.066435,0.010776632529063903,0.006938274143302182,2,0,0,0,0,0,0,1,0,1,0,0,0
2001-09-01,-0.083461,0.00546425019705562,0.006824163297045102,3,1,0,0,0,0,0,1,0,1,0,0,0
2001-10-01,0.01674,0.005005582537031038,0.0066839689440993805,3,1,0,0,0,0,0,1,0,1,0,0,0
2001-11-01,0.076587,0.007517164540183548,0.006699559689922483,3,1,0,0,0,0,0,1,0,1,0,0,0
2001-12-01,0.007351,0.0032299126350647128,0.006807744582043346,3,1,0,0,0,0,0,1,0,1,0,0,0
2002-01-01,-0.015824,0.004623035378990045,0.00680858423493045,3,1,0,0,0,0,0,1,0,1,0,0,0
2002-02-01,-0.020881,0.006161342472420592,0.006773657407407409,3,1,0,0,0,0,0,1,0,1,0,0,0
2002-03-01,0.036272,0.005950622029823577,0.006731046224961481,3,1,0,0,0,0,0,1,0,1,0,0,0
2002-04-01,-0.062301,0.0033161281204013514,0.006776493846153848,3,1,0,0,0,0,0,1,0,1,0,0,0
2002-05-01,-0.0093,0.007381674546631065,0.006670384024577575,3,1,0,0,0,0,0,1,0,1,0,0,0
2002-06-01,-0.072749,0.005424414369730128,0.00664588957055215,3,1,0,0,0,0,0,1,0,1,0,0,0
2002-07-01,-0.075287,0.006056439756455908,0.006524304747320064,3,1,0,0,0,0,0,1,0,1,0,0,0
2002-08-01,0.005561,0.006574866931661524,0.006399211009174314,3,1,0,0,0,0,0,1,0,1,0,0,0
2002-09-01,-0.110365,0.007737213513863815,0.006397931297709926,3,1,0,0,0,0,0,1,0,1,0,0,0
2002-10-01,0.087199,0.006882556112248524,0.006219939024390247,3,1,0,0,0,0,0,1,0,1,0,0,0
2002-11-01,0.057619,0.004147895494944221,0.006343194824961951,3,1,0,0,0,0,0,1,0,1,0,0,0
2002-12-01,-0.060034,0.005133842908715502,0.006421121580547114,3,1,0,0,0,0,0,1,0,1,0,0,0
2003-01-01,-0.027679,0.007845364551432804,0.006320279210925647,3,1,0,0,0,0,0,1,0,1,0,0,0
2003-02-01,-0.016246,0.004931963208069012,0.006268765151515153,3,1,0,0,0,0,0,1,0,1,0,0,0
2003-03-01,0.009408,0.007072672158346891,0.0062347034795764015,3,1,0,0,0,0,0,1,0,1,0,0,0
2003-04-01,0.081774,0.004930776874109704,0.006239496978851965,3,1,0,0,0,0,0,1,0,1,0,0,0
2003-05-01,0.052251,0.0062937677669586784,0.006353425339366518,3,1,0,0,0,0,0,1,0,1,0,0,0
2003-06-01,0.011916,0.008526209782055512,0.006422548192771086,3,1,0,0,0,0,0,1,0,1,0,0,0
2003-07-01,0.016932,0.0049095587842388185,0.006430809022556393,3,1,0,0,0,0,0,1,0,1,0,0,0
2003-08-01,0.018897,0.0010703610900933257,0.006446576576576578,3,1,0,0,0,0,0,1,0,1,0,0,0
2003-09-01,-0.011437,0.0064607337807328,0.006465242878560721,3,1,0,0,0,0,0,1,0,1,0,0,0
2003-10-01,0.05476,0.008068636360691276,0.006438443113772457,3,1,0,0,0,0,0,1,0,1,0,0,0
2003-11-01,0.008559,0.004603136292966314,0.0065106726457399115,3,1,0,0,0,0,0,1,0,1,0,0,0
2003-12-01,0.05108,0.005671454438423609,0.0065137298507462705,3,1,0,0,0,0,0,1,0,1,0,0,0
2004-01-01,0.018278,0.006666721303484037,0.0065801475409836075,3,1,0,0,0,0,0,1,0,1,0,0,0
2004-02-01,0.013703,0.0068239754714875395,0.00659755505952381,3,1,0,0,0,0,0,1,0,1,0,0,0
2004-03-01,-0.015582,0.007032900107638081,0.006608112927191679,3,1,0,0,0,0,0,1,0,1,0,0,0
2004-04-01,-0.016484,0.0065312909890962445,0.006575189910979228,3,1,0,0,0,0,0,1,0,1,0,0,0
2004-05-01,0.012829,0.003215925978216862,0.006541028148148147,3,1,0,0,0,0,0,1,0,1,0,0,0
2004-06-01,0.018888,0.005729203815477968,0.0065503298816568046,3,1,0,0,0,0,0,1,0,1,0,0,0
2004-07-01,-0.033754,0.006430099421632778,0.006568553914327916,3,1,0,0,0,0,0,1,0,1,0,0,0
2004-08-01,0.002807,0.006379971477396295,0.006509081120943952,3,1,0,0,0,0,0,1,0,1,0,0,0
2004-09-01,0.009717,0.007526766767773772,0.00650362886597938,3,1,0,0,0,0,0,1,0,1,0,0,0
2004-10-01,0.013873,0.00616023526403862,0.006508354411764705,3,1,0,0,0,0,0,1,0,1,0,0,0
2004-11-01,0.039459,0.006363820984699421,0.006519168869309837,3,1,0,0,0,0,0,1,0,1,0,0,0
2004-12-01,0.032234,0.0045622019041079275,0.006567467741935483,3,1,0,0,0,0,0,1,0,1,0,0,0
2005-01-01,-0.025424,0.006656464256309845,0.006605046852122986,3,1,0,0,0,0,0,1,0,1,0,0,0
2005-02-01,0.019552,0.006641001842459199,0.006558220760233917,3,1,0,0,0,0,0,1,0,1,0,0,0
2005-03-01,-0.01884,0.004840260744216766,0.006577189781021896,3,1,0,0,0,0,0,1,0,1,0,0,0
2005-04-01,-0.021026,0.004888812369010631,0.006540138483965013,3,1,0,0,0,0,0,1,0,1,0,0,0
2005-05-01,0.029894,0.006858727827946144,0.00650001310043668,3,1,0,0,0,0,0,1,0,1,0,0,0
2005-06-01,-0.000683,0.006697552908883642,0.006534015988372091,3,1,0,0,0,0,0,1,0,1,0,0,0
2005-07-01,0.035064,0.005976694510527204,0.0065235413642960784,3,1,0,0,0,0,0,1,0,1,0,0,0
2005-08-01,-0.011559,0.003934713966327211,0.006564904347826089,3,1,0,0,0,0,0,1,0,1,0,0,0
2005-09-01,0.005067,0.006494517273086649,0.006538675832127353,3,1,0,0,0,0,0,1,0,1,0,0,0
2005-10-01,-0.018572,0.0035407851595442887,0.006536549132947979,3,1,0,0,0,0,0,1,0,1,0,0,0
2005-11-01,0.035589,0.00397355100864414,0.006500317460317462,3,1,0,0,0,0,0,1,0,1,0,0,0
2005-12-01,-0.00316,0.005304268012156437,0.006542231988472625,3,1,0,0,0,0,0,1,0,1,0,0,0
2006-01-01,0.023242,0.006083097968544109,0.006528271942446045,3,1,0,0,0,0,0,1,0,1,0,0,0
2006-02-01,-0.001075,0.004257401137378357,0.006552285919540231,3,1,0,0,0,0,0,1,0,1,0,0,0
2006-03-01,0.009509,0.005709678692739369,0.0065413428981348646,3,1,0,0,0,0,0,1,0,1,0,0,0
2006-04-01,0.008364,0.002196024911065871,0.006545594555873928,3,1,0,0,0,0,0,1,0,1,0,0,0
2006-05-01,-0.031919,0.003504239199890797,0.006548195994277541,3,1,0,0,0,0,0,1,0,1,0,0,0
2006-06-01,-0.002713,0.004514085025786276,0.006493242857142859,3,1,0,0,0,0,0,1,0,1,0,0,0
2006-07-01,0.001571,0.004959128757625712,0.006480109843081314,3,1,0,0,0,0,0,1,0,1,0,0,0
2006-08-01,0.02015,0.005396082213616943,0.006473116809116811,3,1,0,0,0,0,0,1,0,1,0,0,0
2006-09-01,0.022287,0.005886976511225522,0.00649257183499289,3,1,0,0,0,0,0,1,0,1,0,0,0
2006-10-01,0.028427,0.005382036659571587,0.00651500710227273,3,1,0,0,0,0,0,1,0,1,0,0,0
2006-11-01,0.014285,0.0049295315735550784,0.006546087943262414,3,1,0,0,0,0,0,1,0,1,0,0,0
2006-12-01,0.009568,0.005487594050448797,0.006557049575070823,3,1,0,0,0,0,0,1,0,1,0,0,0
2007-01-01,0.011313,0.0034704896882339635,0.006561308345120228,3,1,0,0,0,0,0,1,0,1,0,0,0
2007-02-01,-0.023688,0.004050618632599365,0.006568019774011301,3,1,0,0,0,0,0,1,0,1,0,0,0
2007-03-01,0.007094,0.005953839404556359,0.00652534555712271,3,1,0,0,0,0,0,1,0,1,0,0,0
2007-04-01,0.039691,0.0038684379091745553,0.0065261464788732414,3,1,0,0,0,0,0,1,0,1,0,0,0
2007-05-01,0.030059,0.005046706418707451,0.0065727918424753895,3,1,0,0,0,0,0,1,0,1,0,0,0
2007-06-01,-0.02072,0.0037587943631517185,0.006605778089887643,3,1,0,0,0,0,0,1,0,1,0,0,0
2007-07-01,-0.035197,0.004197028770343509,0.006567453015427773,3,1,0,0,0,0,0,1,0,1,0,0,0
2007-08-01,0.011094,0.005831589955935343,0.006508959383753504,3,1,0,0,0,0,0,1,0,1,0,0,0
2007-09-01,0.033268,0.005859026319025029,0.00651537202797203,3,1,0,0,0,0,0,1,0,1,0,0,0
2007-10-01,0.01416,0.005197895683681407,0.006552736033519554,3,1,0,0,0,0,0,1,0,1,0,0,0
2007-11-01,-0.044582,0.005803570636370472,0.006563345885634591,3,1,0,0,0,0,0,1,0,1,0,0,0
2007-12-01,-0.009516,0.007438145895527662,0.0064921128133704755,3,1,0,0,0,0,0,1,0,1,0,0,0
2008-01-01,-0.063866,0.0053671683112004554,0.0064698484005563306,3,1,0,0,0,0,0,1,0,1,0,0,0
2008-02-01,-0.033519,0.006499118322904199,0.006372159722222224,3,1,0,0,0,0,0,1,0,1,0,0,0
2008-03-01,-0.0047,0.006007067411844945,0.006316832177531209,3,1,0,0,0,0,0,1,0,1,0,0,0
2008-04-01,0.046929,0.00689756880945937,0.006301573407202218,3,1,0,0,0,0,0,1,0,1,0,0,0
2008-05-01,0.011186,0.005203752577772071,0.006357766251728909,3,1,0,0,0,0,0,1,0,1,0,0,0
2008-06-01,-0.084642,0.00546860542251243,0.006364435082872931,3,1,0,0,0,0,0,1,0,1,0,0,0
2008-07-01,-0.009006,0.006941721573036766,0.006238908965517245,3,1,0,0,0,0,0,1,0,1,0,0,0
2008-08-01,0.013455,0.006129924652273029,0.006217910468319562,3,1,0,0,0,0,0,1,0,1,0,0,0
2008-09-01,-0.086767,0.0074149377586939375,0.006227865199449797,3,1,0,0,0,0,0,1,0,1,0,0,0
2008-10-01,-0.16848,0.0068158085012198335,0.006100125000000003,3,1,0,0,0,0,0,1,0,1,0,0,0
2008-11-01,-0.074312,0.004647047072738075,0.005860646090534983,3,1,0,0,0,0,0,1,0,1,0,0,0
2008-12-01,0.011695,0.013706112683300556,0.005750820547945209,3,1,0,0,0,0,0,1,0,1,0,0,0
2009-01-01,-0.082615,0.011639670634626731,0.00575895212038304,3,1,0,0,0,0,0,1,0,1,0,0,0
2009-02-01,-0.103588,0.0024594621457327544,0.0056382226775956315,3,1,0,0,0,0,0,1,0,1,0,0,0
2009-03-01,0.087534,-6.876388221673257e-5,0.005489210095497957,3,0,1,0,0,0,0,1,0,1,0,0,0
2009-04-01,0.09403,0.010328234161990298,0.0056009877384196214,3,1,0,0,0,0,0,1,0,1,0,0,0
2009-05-01,0.05454,0.004007823748584602,0.005721299319727894,3,1,0,0,0,0,0,1,0,1,0,0,0
2009-06-01,0.002476,0.00580568293388095,0.0057876290760869595,3,1,0,0,0,0,0,1,0,1,0,0,0
2009-07-01,0.074382,0.007101361410498816,0.005783135685210315,3,1,0,0,0,0,0,1,0,1,0,0,0
2009-08-01,0.034651,0.0069003088325420734,0.005876088075880759,3,1,0,0,0,0,0,1,0,1,0,0,0
2009-09-01,0.036434,0.007628372242291945,0.005915025710419486,3,1,0,0,0,0,0,1,0,1,0,0,0
2009-10-01,-0.018359,0.007302586638648288,0.005956267567567568,3,1,0,0,0,0,0,1,0,1,0,0,0
2009-11-01,0.060257,0.005423769780137158,0.0059234534412955465,3,1,0,0,0,0,0,1,0,1,0,0,0
2009-12-01,0.018983,0.0073419866294594585,0.005996679245283019,3,1,0,0,0,0,0,1,0,1,0,0,0
2010-01-01,-0.035851,0.003461672084498168,0.006014157469717363,3,1,0,0,0,0,0,1,0,1,0,0,0
2010-02-01,0.030424,0.007204760380887613,0.005957887096774194,3,1,0,0,0,0,0,1,0,1,0,0,0
2010-03-01,0.061014,0.0062487466541245205,0.005990727516778524,3,1,0,0,0,0,0,1,0,1,0,0,0
2010-04-01,0.015877,0.005257487200271942,0.00606448525469169,3,1,0,0,0,0,0,1,0,1,0,0,0
2010-05-01,-0.080211,0.007385547251197472,0.006077621151271754,3,1,0,0,0,0,0,1,0,1,0,0,0
2010-06-01,-0.053625,0.007659487427176812,0.005962262032085562,3,1,0,0,0,0,0,1,0,1,0,0,0
2010-07-01,0.070351,0.007766673770102771,0.005882706275033378,3,1,0,0,0,0,0,1,0,1,0,0,0
2010-08-01,-0.045534,0.006250077382862602,0.005968663999999999,3,1,0,0,0,0,0,1,0,1,0,0,0
2010-09-01,0.090283,0.009024976782819057,0.005900085219707057,3,1,0,0,0,0,0,1,0,1,0,0,0
2010-10-01,0.038626,0.005423642088118893,0.006012296542553191,3,1,0,0,0,0,0,1,0,1,0,0,0
2010-11-01,-0.000151,0.004475211427945067,0.006055608233731739,3,1,0,0,0,0,0,1,0,1,0,0,0
2010-12-01,0.066954,0.005231930677571265,0.006047376657824934,3,1,0,0,0,0,0,1,0,1,0,0,0
2011-01-01,0.023249,0.00425538007082388,0.006128047682119206,3,1,0,0,0,0,0,1,0,1,0,0,0
2011-02-01,0.032408,0.005082769078013866,0.006150694444444445,3,1,0,0,0,0,0,1,0,1,0,0,0
2011-03-01,0.000525,0.006566494433848377,0.006185380449141348,3,1,0,0,0,0,0,1,0,1,0,0,0
2011-04-01,0.029341,0.00594210153836543,0.006177912928759895,3,1,0,0,0,0,0,1,0,1,0,0,0
2011-05-01,-0.011313,0.007048062940612008,0.006208430830039526,3,1,0,0,0,0,0,1,0,1,0,0,0
2011-06-01,-0.016545,0.007661598746850314,0.006185376315789473,3,1,0,0,0,0,0,1,0,1,0,0,0
2011-07-01,-0.019828,0.005206726106626523,0.006155507227332457,3,1,0,0,0,0,0,1,0,1,0,0,0
2011-08-01,-0.054323,0.00799501793397583,0.006121408136482939,3,1,0,0,0,0,0,1,0,1,0,0,0
2011-09-01,-0.070338,0.009830524563315192,0.006042188728702489,3,1,0,0,0,0,0,1,0,1,0,0,0
2011-10-01,0.109014,0.008845014907262673,0.005942214659685864,3,1,0,0,0,0,0,1,0,1,0,0,0
2011-11-01,-0.002727,0.005165356039122268,0.006076949019607843,3,1,0,0,0,0,0,1,0,1,0,0,0
2011-12-01,0.009427,0.007331008279743256,0.006065455613577023,3,1,0,0,0,0,0,1,0,1,0,0,0
2012-01-01,0.045205,0.0075127794675361355,0.006069838331160364,3,1,0,0,0,0,0,1,0,1,0,0,0
2012-02-01,0.043341,0.00641170651740518,0.006120795572916666,3,1,0,0,0,0,0,1,0,1,0,0,0
2012-03-01,0.032866,0.005506128317351837,0.006169196358907672,3,1,0,0,0,0,0,1,0,1,0,0,0
2012-04-01,-0.006034,0.0050305542340590426,0.006203867532467532,3,1,0,0,0,0,0,1,0,1,0,0,0
2012-05-01,-0.05979,0.008089186527511878,0.0061879948119325555,3,1,0,0,0,0,0,1,0,1,0,0,0
2012-06-01,0.041365,0.00891196548303313,0.0061025310880829025,3,1,0,0,0,0,0,1,0,1,0,0,0
2012-07-01,0.014363,0.005880058644808076,0.006148148771021993,3,1,0,0,0,0,0,1,0,1,0,0,0
2012-08-01,0.022744,0.007482129848487451,0.00615876227390181,3,1,0,0,0,0,0,1,0,1,0,0,0
2012-09-01,0.02502,0.0061387391407437914,0.0061801625806451625,3,1,0,0,0,0,0,1,0,1,0,0,0
2012-10-01,-0.017937,0.005840154020360526,0.006204440721649485,3,1,0,0,0,0,0,1,0,1,0,0,0
2012-11-01,0.005226,0.006325711526676123,0.0061733706563706576,3,1,0,0,0,0,0,1,0,1,0,0,0
2012-12-01,0.008408,0.007139930175374796,0.006172152956298202,3,1,0,0,0,0,0,1,0,1,0,0,0
2013-01-01,0.052261,0.005684227185533421,0.006175023106546856,3,1,0,0,0,0,0,1,0,1,0,0,0
2013-02-01,0.013013,0.0052508626031692205,0.006234107692307694,3,1,0,0,0,0,0,1,0,1,0,0,0
2013-03-01,0.037584,0.007065134423898963,0.006242787451984636,3,1,0,0,0,0,0,1,0,1,0,0,0
2013-04-01,0.019621,0.0063845106551376485,0.0062828657289002564,3,1,0,0,0,0,0,1,0,1,0,0,0
2013-05-01,0.02312,0.008234805794850612,0.006299900383141764,3,1,0,0,0,0,0,1,0,1,0,0,0
2013-06-01,-0.013601,0.003928457789616418,0.006321354591836735,3,1,0,0,0,0,0,1,0,1,0,0,0
2013-07-01,0.050672,0.005318593168143451,0.006295975796178343,3,1,0,0,0,0,0,1,0,1,0,0,0
2013-08-01,-0.029207,0.006003333332226799,0.0063524338422391875,3,1,0,0,0,0,0,1,0,1,0,0,0
2013-09-01,0.03166,0.006220351081675543,0.006307250317662009,3,1,0,0,0,0,0,1,0,1,0,0,0
2013-10-01,0.046268,0.0070098922198697,0.006339423857868021,3,1,0,0,0,0,0,1,0,1,0,0,0
2013-11-01,0.030817,0.007325159937986461,0.006390030418250952,3,1,0,0,0,0,0,1,0,1,0,0,0
2013-12-01,0.02595,0.005693486455965568,0.006420950632911393,3,1,0,0,0,0,0,1,0,1,0,0,0
2014-01-01,-0.034666,0.005821756286463021,0.0064456396965866004,3,1,0,0,0,0,0,1,0,1,0,0,0
2014-02-01,0.045757,0.008922945064479342,0.0063937310606060616,3,1,0,0,0,0,0,1,0,1,0,0,0
2014-03-01,0.008056,0.007105916527722571,0.006443369482976042,3,1,0,0,0,0,0,1,0,1,0,0,0
2014-04-01,0.006555,0.00697495910014576,0.006445400503778339,3,1,0,0,0,0,0,1,0,1,0,0,0
2014-05-01,0.023309,0.00752978181878423,0.0064455383647798745,3,1,0,0,0,0,0,1,0,1,0,0,0
2014-06-01,0.020635,0.00800530264599713,0.0064667236180904536,3,1,0,0,0,0,0,1,0,1,0,0,0
2014-07-01,-0.013974,0.0066564475384627494,0.006484500627352573,3,1,0,0,0,0,0,1,0,1,0,0,0
2014-08-01,0.039777,0.006942515211602103,0.006458863408521305,3,1,0,0,0,0,0,1,0,1,0,0,0
2014-09-01,-0.013928,0.00849796527211226,0.006500563204005007,3,1,0,0,0,0,0,1,0,1,0,0,0
2014-10-01,0.023972,0.005970433928106651,0.006475027500000001,3,1,0,0,0,0,0,1,0,1,0,0,0
2014-11-01,0.027631,0.008135850101157166,0.00649687141073658,3,1,0,0,0,0,0,1,0,1,0,0,0
2014-12-01,-0.002473,0.00810265566367585,0.006523223192019952,3,1,0,0,0,0,0,1,0,1,0,0,0
2015-01-01,-0.02943,0.008031533940088957,0.0065120199252802005,3,1,0,0,0,0,0,1,0,1,0,0,0
2015-02-01,0.057008,0.009796402740926602,0.006467315920398012,3,1,0,0,0,0,0,1,0,1,0,0,0
2015-03-01,-0.014993,0.004585079695914069,0.006530099378881988,3,1,0,0,0,0,0,1,0,1,0,0,0
2015-04-01,0.009101,0.0073953312105283775,0.006503395781637719,3,1,0,0,0,0,0,1,0,1,0,0,0
2015-05-01,0.012522,0.005696319239744593,0.006506614622057003,3,1,0,0,0,0,0,1,0,1,0,0,0
2015-06-01,-0.019343,0.006126861632296986,0.006514059405940595,3,1,0,0,0,0,0,1,0,1,0,0,0
2015-07-01,0.021297,0.005421782113223916,0.00648209765142151,3,1,0,0,0,0,0,1,0,1,0,0,0
2015-08-01,-0.060086,0.008378094601436658,0.006500387654320989,3,1,0,0,0,0,0,1,0,1,0,0,0
2015-09-01,-0.024547,0.0067160861708845665,0.00641828360049322,3,1,0,0,0,0,0,1,0,1,0,0,0
2015-10-01,0.083449,0.007564074023752129,0.006380149014778326,3,1,0,0,0,0,0,1,0,1,0,0,0
2015-11-01,0.003373,0.006835916967424211,0.0064749446494464956,3,1,0,0,0,0,0,1,0,1,0,0,0
2015-12-01,-0.015247,0.0065182685592869195,0.006471133906633907,3,1,0,0,0,0,0,1,0,1,0,0,0
2016-01-01,-0.0492,0.0066398988624575,0.006444485889570553,3,1,0,0,0,0,0,1,0,1,0,0,0
2016-02-01,-0.001842,0.008795886000110956,0.00637629411764706,3,1,0,0,0,0,0,1,0,1,0,0,0
2016-03-01,0.06714,0.008089748264143838,0.006366235006119952,3,1,0,0,0,0,0,1,0,1,0,0,0
2016-04-01,0.003547,0.006888344062537489,0.006440530562347189,3,1,0,0,0,0,0,1,0,1,0,0,0
2016-05-01,0.018387,0.006540640859601845,0.006436997557997559,3,1,0,0,0,0,0,1,0,1,0,0,0
2016-06-01,0.002575,0.007162446474237462,0.006451570731707317,3,1,0,0,0,0,0,1,0,1,0,0,0
2016-07-01,0.036371,0.009430363095349377,0.006446848964677223,3,1,0,0,0,0,0,1,0,1,0,0,0
2016-08-01,0.001047,0.007168912036601696,0.006483253041362531,3,1,0,0,0,0,0,1,0,1,0,0,0
2016-09-01,0.000246,0.0060565565038518026,0.006476647630619684,3,1,0,0,0,0,0,1,0,1,0,0,0
2016-10-01,-0.018158,0.0061183347801827765,0.006469086165048544,3,1,0,0,0,0,0,1,0,1,0,0,0
2016-11-01,0.03559,0.005189986090816875,0.006439235151515152,3,1,0,0,0,0,0,1,0,1,0,0,0
2016-12-01,0.0191,0.004010797611849736,0.006474526634382567,3,1,0,0,0,0,0,1,0,1,0,0,0
2017-01-01,0.019084,0.006416893785255486,0.00648979322853688,3,1,0,0,0,0,0,1,0,1,0,0,0
2017-02-01,0.039059,0.006838126601329472,0.006505003623188407,3,1,0,0,0,0,0,1,0,1,0,0,0
2017-03-01,0.001264,0.007296573127638323,0.006544272617611581,3,1,0,0,0,0,0,1,0,1,0,0,0
2017-04-01,0.010291,0.006326567250024107,0.006537910843373494,3,1,0,0,0,0,0,1,0,1,0,0,0
2017-05-01,0.014052,0.0071635808223485566,0.0065424271961492175,3,1,0,0,0,0,0,1,0,1,0,0,0
2017-06-01,0.005198,0.007175040228760185,0.006551453125,3,1,0,0,0,0,0,1,0,1,0,0,0
2017-07-01,0.020096,0.0063842897393946,0.006549828331332533,3,1,0,0,0,0,0,1,0,1,0,0,0
2017-08-01,0.001538,0.0063007520265072016,0.006566070743405276,3,1,0,0,0,0,0,1,0,1,0,0,0
2017-09-01,0.01915,0.007700816920223584,0.006560049101796407,3,1,0,0,0,0,0,1,0,1,0,0,0
2017-10-01,0.023258,0.005506783699395116,0.006575108851674641,3,1,0,0,0,0,0,1,0,1,0,0,0
2017-11-01,0.030489,0.006362949793001015,0.006595040621266428,3,1,0,0,0,0,0,1,0,1,0,0,0
2017-12-01,0.010349,0.006516399556297609,0.00662355369928401,3,1,0,0,0,0,0,1,0,1,0,0,0
2018-01-01,0.05716,0.0067818620622150045,0.006627994040524434,3,1,0,0,0,0,0,1,0,1,0,0,0
2018-02-01,-0.038761,0.004940871382470522,0.00668815119047619,3,1,0,0,0,0,0,1,0,1,0,0,0
2018-03-01,-0.026559,0.005046938986638242,0.006634109393579072,3,1,0,0,0,0,0,1,0,1,0,0,0
2018-04-01,0.00257,0.0072560818502610995,0.006594687648456057,3,1,0,0,0,0,0,1,0,1,0,0,0
2018-05-01,0.0224,0.005304438442936099,0.006589913404507711,3,1,0,0,0,0,0,1,0,1,0,0,0
2018-06-01,0.00544,0.006854051724847677,0.006608645734597157,3,1,0,0,0,0,0,1,0,1,0,0,0
2018-07-01,0.035744,0.006097460849160567,0.006607262721893492,3,1,0,0,0,0,0,1,0,1,0,0,0
2018-08-01,0.031338,0.005503124539793981,0.006641703309692672,3,1,0,0,0,0,0,1,0,1,0,0,0
2018-09-01,0.003538,0.006757182815549492,0.006670860684769776,3,1,0,0,0,0,0,1,0,1,0,0,0
2018-10-01,-0.069909,0.0036160593982806515,0.006667166273584906,3,1,0,0,0,0,0,1,0,1,0,0,0
2018-11-01,0.017852,0.004815612131882817,0.006576970553592462,3,1,0,0,0,0,0,1,0,1,0,0,0
2018-12-01,-0.092446,0.008348717033562922,0.0065902352941176485,3,1,0,0,0,0,0,1,0,1,0,0,0
2019-01-01,0.079509,0.007914354066460322,0.006473858989424208,3,1,0,0,0,0,0,1,0,1,0,0,0
2019-02-01,0.029608,0.006511269612757564,0.006559580985915494,3,1,0,0,0,0,0,1,0,1,0,0,0
2019-03-01,0.017731,0.005602533986410978,0.006586601406799532,3,1,0,0,0,0,0,1,0,1,0,0,0
2019-04-01,0.038729,0.008017510745409425,0.00659965105386417,3,1,0,0,0,0,0,1,0,1,0,0,0
2019-05-01,-0.065287,0.005411460778168565,0.006637229239766083,3,1,0,0,0,0,0,1,0,1,0,0,0
2019-06-01,0.067461,0.008311078045641844,0.006553205607476637,3,1,0,0,0,0,0,1,0,1,0,0,0
2019-07-01,0.012803,0.006682004326500606,0.006624276546091016,3,1,0,0,0,0,0,1,0,1,0,0,0
2019-08-01,-0.017985,0.0061853496863582364,0.006631477855477857,3,1,0,0,0,0,0,1,0,1,0,0,0
2019-09-01,0.017191,0.009934926578639714,0.006602820721769501,3,1,0,0,0,0,0,1,0,1,0,0,0
2019-10-01,0.019821,0.005241901424665456,0.0066151325581395365,3,1,0,0,0,0,0,1,0,1,0,0,0
2019-11-01,0.034706,0.005995842815238048,0.006630470383275263,3,1,0,0,0,0,0,1,0,1,0,0,0
2019-12-01,0.028587,0.006035924831282611,0.0066630406032482615,3,1,0,0,0,0,0,1,0,1,0,0,0
2020-01-01,-0.001292,0.005075449775195068,0.006688444959443802,3,1,0,0,0,0,0,1,0,1,0,0,0
2020-02-01,-0.083172,0.00928077850825536,0.006679208333333335,3,1,0,0,0,0,0,1,0,1,0,0,0
2020-03-01,-0.123197,0.0087570481169917,0.006575334104046243,3,1,0,0,0,0,0,1,0,1,0,0,0
2020-04-01,0.127694,0.009175832606419935,0.006425481524249424,3,1,0,0,0,0,0,1,0,1,0,0,0
2020-05-01,0.047818,0.007570668551735591,0.006565352941176471,3,1,0,0,0,0,0,1,0,1,0,0,0
2020-06-01,0.020248,0.006551682816114985,0.0066128790322580655,3,1,0,0,0,0,0,1,0,1,0,0,0
2020-07-01,0.05681,0.007004981636645026,0.006628569620253165,3,1,0,0,0,0,0,1,0,1,0,0,0
2020-08-01,0.071968,0.008250484142215117,0.0066862494252873566,3,1,0,0,0,0,0,1,0,1,0,0,0
2020-09-01,-0.038251,0.005395355578130752,0.006761199770378875,3,1,0,0,0,0,0,1,0,1,0,0,0
2020-10-01,-0.026509,0.007042446481363832,0.006709580275229358,3,1,0,0,0,0,0,1,0,1,0,0,0
2020-11-01,0.109303,0.005595836952932064,0.006671529209621993,3,1,0,0,0,0,0,1,0,1,0,0,0
