date,y_true,fcast_glp,hmean,nr_glp,dy,ep,dpayr,svar,bmr,ntis,tbl,lty,ltr,dfr,dfy,inf
1984-05-01,-0.061231,-0.0064707506253321315,0.006158202298850575,8.1478,0.6339,0.6254,0.8262,0.4439,0.782,0.6757,0.9352,0.6761,0.7265,0.4412,0.9184,0.4633
1984-06-01,0.015137,-0.013084872218645032,0.006003639908256882,8.1578,0.6142,0.6206,0.8222,0.4406,0.8024,0.678,0.9199,0.7134,0.7392,0.4352,0.911,0.4611
1984-07-01,-0.021265,-0.0010599508736432322,0.006024540045766591,8.0238,0.6092,0.6101,0.8146,0.4295,0.786,0.6673,0.9325,0.6812,0.7034,0.4207,0.916,0.4533
1984-08-01,0.104238,0.007280726220456677,0.005962235159817353,8.0915,0.6127,0.6164,0.8225,0.4386,0.8066,0.6622,0.9232,0.6973,0.707,0.4347,0.9127,0.4576
1984-09-01,-0.008364,0.005974389555825703,0.006186097949886106,8.4431,0.6595,0.6601,0.8315,0.4712,0.7602,0.7433,0.9495,0.6764,0.8181,0.467,0.9159,0.4904
1984-10-01,-0.005269,0.007010885621639622,0.006153029545454547,8.4696,0.662,0.6576,0.8432,0.463,0.7796,0.7425,0.944,0.6897,0.8184,0.4722,0.9114,0.486
1984-11-01,-0.019841,0.007872712812768861,0.006127129251700681,8.3243,0.6466,0.6504,0.8267,0.4621,0.7633,0.7147,0.9473,0.6668,0.7984,0.4569,0.9123,0.4788
1984-12-01,0.018256,0.0040931832017800755,0.006068377828054299,8.1404,0.6277,0.6296,0.8119,0.4265,0.7697,0.6819,0.9433,0.6635,0.7714,0.4396,0.9164,0.4589
1985-01-01,0.070468,0.008298657216169694,0.006095889390519188,8.3508,0.6385,0.6504,0.8343,0.4593,0.7767,0.7204,0.9476,0.6764,0.7958,0.4618,0.9128,0.4768
1985-02-01,0.007666,0.016085260140633655,0.0062408716216216225,8.5149,0.6646,0.6623,0.8477,0.4599,0.765,0.8201,0.9584,0.6785,0.796,0.4663,0.9079,0.4882
1985-03-01,-0.006436,0.00047317964583699885,0.006244074157303372,8.5533,0.6605,0.668,0.845,0.4696,0.7723,0.8224,0.9584,0.6719,0.7974,0.4762,0.9162,0.4954
1985-04-01,-0.009904,0.010800219251084368,0.006215643497757849,8.5395,0.6662,0.6691,0.8434,0.4665,0.7627,0.8143,0.9562,0.6776,0.8065,0.4711,0.9152,0.4907
1985-05-01,0.05554,0.012149680179427075,0.006179581655480985,8.485,0.6607,0.6659,0.8508,0.4565,0.7716,0.7879,0.9566,0.6739,0.7897,0.4705,0.9229,0.478
1985-06-01,0.009465,0.026784468358751583,0.006289761160714287,8.5787,0.6568,0.669,0.8569,0.4663,0.7748,0.8416,0.9609,0.6734,0.8132,0.4651,0.9113,0.4894
1985-07-01,-0.008821,0.018507895460877413,0.006296832962138086,8.4993,0.6637,0.6663,0.8396,0.4601,0.7604,0.8253,0.9571,0.6704,0.7944,0.4672,0.9129,0.4819
1985-08-01,-0.012673,0.012282671844630619,0.0062632377777777784,8.4539,0.6646,0.6586,0.8368,0.4541,0.7722,0.7959,0.9599,0.6665,0.7942,0.4658,0.9105,0.4748
1985-09-01,-0.038748,0.01664258499178413,0.006221250554323726,8.4988,0.6534,0.6614,0.8408,0.4655,0.7845,0.7774,0.9553,0.6778,0.8139,0.4835,0.9032,0.4821
1985-10-01,0.039079,0.012400912963557402,0.006121761061946904,8.1571,0.6382,0.6253,0.8133,0.4365,0.7685,0.6947,0.9506,0.6507,0.7892,0.4372,0.8955,0.4574
1985-11-01,0.065387,0.01657773099956643,0.006194514348785873,8.4882,0.6563,0.6699,0.8412,0.4655,0.7836,0.7628,0.9562,0.6755,0.8126,0.4721,0.9024,0.4901
1985-12-01,0.042056,0.02009558218724386,0.006324894273127754,8.6196,0.6705,0.6787,0.8521,0.475,0.7815,0.8157,0.9554,0.6828,0.8197,0.4835,0.9074,0.4973
1986-01-01,-0.001794,0.020924765991587792,0.006403424175824177,8.8343,0.6947,0.6928,0.8727,0.4985,0.7906,0.852,0.9577,0.7038,0.8365,0.5012,0.9127,0.5211
1986-02-01,0.070925,0.01212737161902185,0.006385447368421054,8.6863,0.6777,0.6786,0.8593,0.4823,0.7918,0.8327,0.9544,0.6879,0.8278,0.4889,0.9043,0.5006
1986-03-01,0.050532,0.02788352269885119,0.006526671772428885,8.6951,0.6811,0.684,0.8688,0.4723,0.7739,0.8778,0.9535,0.6883,0.7967,0.4802,0.9197,0.4988
1986-04-01,-0.019348,0.026065615373142895,0.006622753275109172,8.7615,0.6808,0.6822,0.8671,0.477,0.7679,0.8888,0.9531,0.6943,0.8374,0.4915,0.9177,0.5037
1986-05-01,0.050126,0.016338159612513715,0.006566172113289762,8.7647,0.678,0.6891,0.8731,0.4888,0.7821,0.8709,0.9589,0.6876,0.8154,0.496,0.9117,0.5131
1986-06-01,0.010844,0.008674841294671512,0.006660867391304349,8.792,0.6795,0.6925,0.8738,0.4909,0.7745,0.902,0.9561,0.6946,0.8078,0.4939,0.9161,0.5103
1986-07-01,-0.062741,0.0175302115090068,0.006669941431670284,8.7976,0.6877,0.6917,0.8679,0.4889,0.7724,0.9044,0.9555,0.696,0.8029,0.4973,0.9187,0.5142
1986-08-01,0.069217,0.011572831038455973,0.006519701298701301,8.6475,0.6833,0.6752,0.8603,0.4673,0.7859,0.8655,0.9565,0.6807,0.7609,0.4981,0.9166,0.4972
1986-09-01,-0.087843,0.019303383133443354,0.006655116630669549,8.6174,0.6589,0.6834,0.8704,0.4622,0.7757,0.8987,0.9535,0.6809,0.7299,0.492,0.9235,0.4883
1986-10-01,0.052038,0.009498347772664964,0.0064514568965517265,8.6141,0.6524,0.6782,0.8734,0.4753,0.8052,0.8541,0.9563,0.6834,0.723,0.5162,0.8961,0.5005
1986-11-01,0.020276,0.01588916394128307,0.006549492473118282,8.5481,0.649,0.6686,0.8655,0.473,0.7909,0.8726,0.9563,0.6724,0.6748,0.5224,0.9045,0.4981
1986-12-01,-0.031413,0.014035784765902797,0.006578948497854078,8.4997,0.6571,0.6668,0.8598,0.4699,0.7834,0.8642,0.959,0.6635,0.6674,0.5077,0.9118,0.4891
1987-01-01,0.130283,0.015672950322410086,0.006497595289079229,8.5809,0.6606,0.6781,0.8635,0.4741,0.7998,0.8643,0.9598,0.6693,0.6787,0.5325,0.9009,0.4993
1987-02-01,0.037578,0.014393670783201815,0.006762094017094017,8.5557,0.656,0.6753,0.8649,0.4649,0.7756,0.9019,0.9481,0.6804,0.6422,0.524,0.9251,0.4973
1987-03-01,0.022036,0.01082624633713432,0.006827799573560767,8.5274,0.6504,0.6685,0.8607,0.4613,0.758,0.9116,0.9562,0.678,0.6487,0.5231,0.9307,0.4802
1987-04-01,-0.013745,0.00813356136087553,0.006860157446808511,8.6486,0.6557,0.6935,0.8785,0.4754,0.7778,0.9193,0.9546,0.6837,0.649,0.53,0.9318,0.4993
1987-05-01,0.004728,0.002502618321676189,0.006816409766454352,8.595,0.6487,0.679,0.8717,0.4783,0.7696,0.909,0.9545,0.6721,0.6584,0.5272,0.9326,0.4939
1987-06-01,0.04634,0.005146638212244966,0.006811985169491525,8.6478,0.6593,0.6921,0.8671,0.4886,0.7695,0.9097,0.9557,0.6802,0.6653,0.5354,0.9271,0.4978
1987-07-01,0.045043,0.007599960958480181,0.006895553911205074,8.5211,0.6479,0.6748,0.8578,0.4772,0.7496,0.9035,0.9629,0.6654,0.6428,0.5136,0.9391,0.4865
1987-08-01,0.034508,0.005519425757681941,0.006976033755274261,8.6798,0.6666,0.6815,0.8744,0.487,0.7643,0.9206,0.9633,0.6734,0.6551,0.5392,0.941,0.5134
1987-09-01,-0.02664,0.0031140680757569556,0.007033995789473684,8.553,0.6497,0.6827,0.8672,0.4726,0.7301,0.9164,0.9644,0.6617,0.6329,0.5323,0.9417,0.5013
1987-10-01,-0.220295,-0.0028060448562164044,0.006963252100840337,8.4694,0.6477,0.6808,0.864,0.457,0.7272,0.9093,0.9621,0.6553,0.633,0.5068,0.9395,0.4867
1987-11-01,-0.087874,0.0018785801934917757,0.006486819706498952,9.159,0.6953,0.7016,0.9082,0.5178,0.8604,0.9201,0.933,0.7549,0.7877,0.6296,0.9103,0.5401
1987-12-01,0.070422,-0.0014968855083438842,0.0062894121338912135,10.0687,0.7607,0.7698,0.9334,0.8732,0.9007,0.9459,0.9448,0.8266,0.835,0.7165,0.9396,0.6225
1988-01-01,0.038812,-0.002754508250247609,0.006423300626304802,10.015,0.7637,0.7762,0.9267,0.8517,0.8853,0.9467,0.9499,0.8093,0.8198,0.7188,0.9449,0.622
1988-02-01,0.044545,0.00038905503189426904,0.006490777083333334,10.0058,0.7697,0.7852,0.9293,0.8395,0.8658,0.9422,0.9528,0.8024,0.833,0.7291,0.9388,0.618
1988-03-01,-0.035447,0.002135382550171074,0.006569891891891892,10.0576,0.7833,0.7959,0.919,0.8257,0.8527,0.9393,0.954,0.8051,0.856,0.7424,0.9502,0.634
1988-04-01,0.006116,-0.0019862492892105165,0.006482719917012448,10.0004,0.7633,0.7809,0.9268,0.8246,0.8729,0.9397,0.956,0.7951,0.8492,0.7291,0.9414,0.6214
1988-05-01,0.003412,-0.003914182225924419,0.006481960662525881,10.0218,0.775,0.7873,0.9227,0.8248,0.8711,0.9367,0.9634,0.7957,0.8538,0.7299,0.9405,0.6209
1988-06-01,0.042576,-0.004199015731789387,0.006475617768595041,9.9771,0.7637,0.7762,0.9226,0.8239,0.8662,0.9347,0.961,0.7959,0.8467,0.7238,0.945,0.6174
1988-07-01,-0.009358,0.002314796582542012,0.0065500515463917525,9.7976,0.764,0.7627,0.8952,0.8091,0.8352,0.9333,0.9629,0.7689,0.8234,0.698,0.9415,0.6034
1988-08-01,-0.037588,-0.005206807498197744,0.006517318930041152,9.9587,0.7768,0.7776,0.9165,0.8186,0.852,0.9377,0.9612,0.7894,0.8394,0.7256,0.945,0.6189
1988-09-01,0.036839,-0.0036966522225562047,0.006426753593429158,9.8759,0.7698,0.7722,0.9089,0.8032,0.8555,0.9313,0.9584,0.7838,0.8316,0.703,0.9461,0.6121
1988-10-01,0.020691,0.0010564758415105718,0.006489073770491804,9.8818,0.764,0.7828,0.9082,0.8146,0.8366,0.9352,0.9592,0.7772,0.8373,0.7155,0.9468,0.6044
1988-11-01,-0.020455,-0.0017386310490629144,0.006518116564417178,9.9157,0.7674,0.7854,0.9052,0.8241,0.8333,0.9386,0.961,0.7773,0.8458,0.72,0.9444,0.6132
1988-12-01,0.012853,-0.008273791901709206,0.006463069387755102,10.0659,0.7811,0.7954,0.919,0.8327,0.8619,0.9434,0.9648,0.7932,0.8578,0.7358,0.9468,0.634
1989-01-01,0.066003,-0.0003825979936965405,0.006476083503054989,9.9089,0.78,0.7756,0.9029,0.8236,0.8321,0.9399,0.9615,0.7776,0.842,0.7146,0.9477,0.6114
1989-02-01,-0.030531,0.001895857715622786,0.006597073170731706,9.9099,0.7809,0.7861,0.891,0.83,0.8058,0.9536,0.9577,0.7904,0.8402,0.7095,0.9474,0.6173
1989-03-01,0.016938,-0.004088002977348994,0.006521762677484786,9.843,0.771,0.7787,0.8936,0.8171,0.8208,0.9484,0.9551,0.7794,0.833,0.694,0.9474,0.6045
1989-04-01,0.045007,-0.003126113466596109,0.006542848178137651,9.9884,0.7903,0.797,0.9034,0.84,0.822,0.9575,0.9589,0.7894,0.84,0.72,0.9472,0.6227
1989-05-01,0.034322,-0.00015912568339389289,0.0066205535353535344,9.9475,0.7866,0.7875,0.8872,0.8364,0.8071,0.9684,0.9565,0.7928,0.8394,0.7214,0.9433,0.6209
1989-06-01,-0.013511,0.005791695417346453,0.006676403225806451,9.9569,0.7886,0.7916,0.8811,0.843,0.8048,0.9737,0.9537,0.7889,0.8487,0.7201,0.9406,0.6221
1989-07-01,0.082953,0.005341859633081866,0.006635784708249497,9.908,0.7837,0.7916,0.884,0.8369,0.7956,0.9697,0.9525,0.794,0.8374,0.7093,0.9403,0.613
1989-08-01,0.012853,0.00816559277415499,0.0067890321285140574,9.9069,0.7778,0.7932,0.8713,0.8353,0.7825,0.9801,0.9428,0.7993,0.8598,0.7094,0.9376,0.6178
1989-09-01,-0.011404,0.0019892265709847263,0.0068011843687374755,9.9146,0.7797,0.7907,0.8648,0.8391,0.788,0.9837,0.946,0.8017,0.8555,0.7086,0.9452,0.6116
1989-10-01,-0.030139,0.005917709807059532,0.006764774,9.9601,0.7909,0.7955,0.8693,0.8428,0.7861,0.9821,0.9519,0.7988,0.8692,0.7168,0.9388,0.6179
1989-11-01,0.013679,0.005010261317259352,0.00669111377245509,10.0345,0.7917,0.8061,0.8779,0.8421,0.7983,0.9807,0.9514,0.8073,0.8767,0.7233,0.9443,0.6347
1989-12-01,0.015757,0.008011055015519894,0.006705033864541833,10.0233,0.7888,0.8013,0.8828,0.8468,0.7981,0.982,0.9547,0.8017,0.8727,0.7241,0.9439,0.6264
1990-01-01,-0.073761,0.002605323821173814,0.006723029821073558,10.0425,0.7976,0.8039,0.8778,0.8493,0.7912,0.9826,0.9528,0.8048,0.8815,0.7224,0.9443,0.6343
1990-02-01,0.007681,-0.0015321018653336712,0.006563339285714285,10.0305,0.7867,0.8007,0.8835,0.8444,0.8081,0.9723,0.9608,0.7965,0.8821,0.7165,0.9439,0.635
1990-03-01,0.020888,0.0023445874873037585,0.006565552475247524,9.9583,0.7798,0.7887,0.8748,0.8393,0.8149,0.9745,0.9565,0.7913,0.8725,0.7169,0.9354,0.6137
1990-04-01,-0.030904,0.002188954222377522,0.00659385770750988,9.9615,0.7784,0.79,0.8791,0.8347,0.8012,0.979,0.9538,0.7951,0.87,0.7168,0.9418,0.6216
1990-05-01,0.090519,8.530056257928109e-5,0.006519897435897435,10.0389,0.79,0.7974,0.8785,0.8433,0.8053,0.9753,0.9583,0.8028,0.885,0.7273,0.9432,0.6325
1990-06-01,-0.013554,0.005990037715766191,0.0066852499999999985,9.9471,0.7871,0.8001,0.8824,0.8311,0.794,0.9826,0.9524,0.7892,0.8561,0.7079,0.9341,0.6301
1990-07-01,-0.010754,0.0038127831545437967,0.006645487229862474,9.8939,0.7828,0.79,0.8803,0.8326,0.786,0.9801,0.9515,0.7818,0.8466,0.702,0.9383,0.6219
1990-08-01,-0.097601,0.0008297308430529085,0.006611370588235293,9.9223,0.7778,0.7938,0.8905,0.8355,0.8007,0.9824,0.9537,0.7904,0.8469,0.7012,0.9329,0.6165
1990-09-01,-0.055559,-0.005241860056092768,0.006407432485322895,9.7495,0.7575,0.7797,0.8533,0.8094,0.807,0.9791,0.9529,0.7825,0.8139,0.674,0.9435,0.5967
1990-10-01,-0.009597,0.004589423323527059,0.006286404296874998,9.9438,0.7764,0.7827,0.8664,0.8411,0.8278,0.9792,0.9596,0.7989,0.8563,0.6987,0.9413,0.6154
1990-11-01,0.057761,0.006665460970996836,0.006255442495126704,9.8858,0.7688,0.78,0.8521,0.8442,0.8224,0.9763,0.9637,0.7877,0.8501,0.6914,0.9422,0.6069
1990-12-01,0.022287,0.011717088607844355,0.006355647859922179,9.7698,0.7677,0.7744,0.8555,0.8165,0.8029,0.9727,0.9579,0.7768,0.8389,0.6629,0.9402,0.6034
1991-01-01,0.039001,0.013421609031399334,0.006386582524271846,9.9099,0.7714,0.7858,0.8741,0.8364,0.8103,0.9804,0.9597,0.7931,0.8567,0.684,0.9428,0.6152
1991-02-01,0.066365,0.011387211399246026,0.006449788759689923,9.9204,0.767,0.7838,0.8697,0.8396,0.8077,0.9806,0.9582,0.796,0.8613,0.6834,0.9473,0.6258
1991-03-01,0.019554,0.010267265717823316,0.0065656789168278525,9.9299,0.7821,0.7907,0.8719,0.8325,0.7966,0.9828,0.9577,0.7935,0.8625,0.6911,0.95,0.6185
1991-04-01,-0.002132,0.008636449262553065,0.0065907528957528955,10.038,0.7863,0.8035,0.8884,0.8417,0.8063,0.983,0.9586,0.8075,0.8738,0.7005,0.9569,0.6315
1991-05-01,0.03763,0.007767094311599805,0.006573946050096338,9.8817,0.7774,0.7892,0.8692,0.8277,0.7933,0.9813,0.9572,0.7942,0.8536,0.6819,0.9527,0.604
1991-06-01,-0.050057,0.006032960034361268,0.00663366923076923,9.9508,0.7874,0.7878,0.8858,0.8387,0.7931,0.9814,0.9587,0.7978,0.8644,0.6946,0.9504,0.6107
1991-07-01,0.042326,0.0024131032011779304,0.006524857965451055,9.8689,0.7752,0.7834,0.8696,0.8207,0.7933,0.9813,0.9574,0.7986,0.8479,0.6771,0.9576,0.6068
1991-08-01,0.018985,0.005042052906156549,0.006593442528735632,9.8559,0.7688,0.7916,0.8845,0.8259,0.7941,0.9809,0.9605,0.778,0.8523,0.6743,0.9479,0.5971
1991-09-01,-0.021461,0.006243720949968441,0.006617135755258126,9.9863,0.7811,0.7964,0.8933,0.841,0.8017,0.9821,0.9644,0.7905,0.8668,0.6953,0.9527,0.621
1991-10-01,0.008858,0.006495300899678541,0.0065635515267175575,9.8304,0.7771,0.7861,0.875,0.8228,0.7872,0.9807,0.9571,0.7783,0.8477,0.673,0.9494,0.596
1991-11-01,-0.044414,0.0038236427986174516,0.006567921904761904,9.9556,0.7831,0.7956,0.8828,0.8374,0.798,0.984,0.9586,0.7977,0.8557,0.6879,0.9539,0.6209
1991-12-01,0.110189,0.003713867827915935,0.006470998098859315,9.8547,0.7731,0.7827,0.8557,0.8262,0.7911,0.9835,0.9526,0.8005,0.8475,0.6812,0.9581,0.6025
1992-01-01,-0.022148,0.011385321050540763,0.006667806451612903,9.96,0.7717,0.8117,0.9032,0.8283,0.8022,0.9763,0.958,0.782,0.8645,0.6952,0.9487,0.6182
1992-02-01,0.009465,0.0027516043570340906,0.00661323106060606,9.8951,0.7728,0.7917,0.891,0.8181,0.7977,0.9806,0.9581,0.7875,0.8445,0.6865,0.9542,0.6124
1992-03-01,-0.02227,0.005786004748612669,0.006618621928166352,9.9383,0.7719,0.8038,0.8997,0.824,0.7991,0.9813,0.9632,0.786,0.8461,0.694,0.9505,0.6187
1992-04-01,0.025214,-0.0007547643956500305,0.0065641150943396235,9.939,0.7802,0.7998,0.8892,0.83,0.801,0.9816,0.9601,0.7844,0.8495,0.6902,0.9521,0.6209
1992-05-01,0.00165,0.0009206502671716658,0.006599237288135594,9.9193,0.774,0.7939,0.8978,0.8299,0.8005,0.9799,0.9657,0.7772,0.8485,0.6914,0.9503,0.6102
1992-06-01,-0.01783,0.004232915741932842,0.006589934210526317,9.8535,0.7678,0.8034,0.898,0.8225,0.7861,0.9808,0.9599,0.7785,0.8319,0.6716,0.9536,0.5994
1992-07-01,0.037724,0.00018787303299068134,0.006544118198874298,9.816,0.7655,0.7906,0.8876,0.8156,0.7836,0.9788,0.9578,0.7819,0.8234,0.6763,0.9554,0.5995
1992-08-01,-0.023715,0.0034691549123262214,0.006602507490636705,9.8274,0.7721,0.7853,0.9022,0.82,0.7856,0.9775,0.9612,0.7662,0.8353,0.6733,0.9504,0.5983
1992-09-01,0.00874,-0.0010350913490435021,0.00654583925233645,9.9122,0.7698,0.8019,0.9061,0.8222,0.8052,0.9829,0.962,0.7821,0.8357,0.6848,0.9516,0.6079
1992-10-01,0.002196,-0.00029105653414665875,0.0065499328358208965,9.8649,0.7767,0.7944,0.8899,0.8239,0.7907,0.981,0.9636,0.7722,0.8341,0.6836,0.9546,0.6002
1992-11-01,0.031494,-0.0015659158712278754,0.006541824953445066,9.8222,0.7789,0.7909,0.8974,0.8212,0.7847,0.9808,0.9603,0.7613,0.8307,0.6714,0.9531,0.5915
1992-12-01,0.01108,0.001727758079840543,0.006588204460966544,9.9437,0.7819,0.7999,0.9089,0.8311,0.7938,0.9803,0.9672,0.7732,0.8403,0.6956,0.9576,0.6139
1993-01-01,0.004482,0.0020611764126382253,0.006596538033395177,9.8149,0.7713,0.7912,0.8939,0.8214,0.78,0.9775,0.9685,0.7536,0.8252,0.6681,0.9582,0.606
1993-02-01,0.011226,0.0005760124826046417,0.0065926222222222235,9.9244,0.7835,0.7995,0.9071,0.8289,0.7966,0.9786,0.9727,0.7692,0.8373,0.6817,0.956,0.6133
1993-03-01,0.019002,7.150972650574293e-5,0.006601186691312386,9.8721,0.7771,0.7993,0.8998,0.8289,0.78,0.974,0.9684,0.7618,0.8377,0.6851,0.9567,0.6033
1993-04-01,-0.027019,-0.0037832496322272617,0.006624066420664208,9.8827,0.7765,0.8033,0.905,0.8326,0.7722,0.9786,0.9749,0.7525,0.8451,0.6796,0.9553,0.6071
1993-05-01,0.023859,-0.0027467444177867264,0.006562108655616944,9.9849,0.7831,0.8077,0.905,0.8403,0.7984,0.9777,0.9736,0.7698,0.8565,0.6934,0.9606,0.6188
1993-06-01,0.001266,-0.0014863566525322276,0.006593904411764707,9.8467,0.7824,0.7977,0.8935,0.8272,0.7693,0.9709,0.9747,0.7428,0.8451,0.6827,0.9541,0.6063
1993-07-01,-0.007093,0.001239850098203685,0.006584128440366974,9.8633,0.774,0.803,0.8974,0.8296,0.7759,0.9723,0.9736,0.7533,0.8367,0.6834,0.9626,0.6015
1993-08-01,0.035031,-0.001363995590428565,0.006559078754578756,9.7791,0.7613,0.7878,0.8969,0.8198,0.7767,0.975,0.9751,0.7351,0.8302,0.6692,0.9579,0.5941
1993-09-01,-0.010082,0.0011828114657773524,0.00661112979890311,9.8055,0.7722,0.7949,0.8953,0.832,0.7685,0.9724,0.9748,0.7405,0.837,0.6645,0.9577,0.5957
1993-10-01,0.017284,-0.0036795704454169243,0.00658066788321168,9.8923,0.7733,0.8083,0.9057,0.8427,0.7744,0.9777,0.9732,0.7514,0.8434,0.6766,0.9597,0.6059
1993-11-01,-0.010855,-0.004125437625144028,0.006600163934426231,9.7983,0.7678,0.8021,0.9008,0.8299,0.7599,0.9735,0.976,0.7333,0.8358,0.6744,0.9575,0.5873
1993-12-01,0.010146,-0.007877675294166558,0.006568427272727275,9.9928,0.7939,0.8126,0.9073,0.8467,0.7844,0.9736,0.9765,0.7595,0.8568,0.6973,0.9626,0.6216
1994-01-01,0.031129,-0.005361119574826701,0.006574920145190565,9.9022,0.7723,0.8062,0.9061,0.8396,0.7735,0.9773,0.978,0.7505,0.8465,0.6877,0.9639,0.6006
1994-02-01,-0.029661,-0.003348107213807614,0.006619402173913045,9.7827,0.7685,0.8047,0.8951,0.8287,0.7497,0.9668,0.9799,0.7271,0.8351,0.6726,0.9628,0.5917
1994-03-01,-0.045556,-0.011817647722211326,0.006553795660036168,9.8776,0.7827,0.8047,0.905,0.8354,0.7668,0.9729,0.9797,0.7396,0.8408,0.6808,0.9613,0.6079
1994-04-01,0.010117,-0.013267139412697032,0.006459734657039713,9.9704,0.786,0.8131,0.9093,0.842,0.7807,0.9774,0.9788,0.7543,0.8546,0.6893,0.9627,0.6222
1994-05-01,0.013609,-0.010275593508082466,0.006466324324324327,9.8702,0.7848,0.7979,0.9033,0.8277,0.766,0.9793,0.9784,0.7417,0.8413,0.6828,0.9625,0.6045
1994-06-01,-0.027862,-0.01127311298363468,0.006479170863309356,9.8315,0.7703,0.8103,0.8967,0.8336,0.7572,0.9711,0.9796,0.732,0.843,0.6777,0.9595,0.6005
1994-07-01,0.029614,-0.009847331709339019,0.006417517055655299,9.8568,0.7782,0.8054,0.9027,0.8312,0.7613,0.9747,0.9791,0.7436,0.8426,0.6785,0.9598,0.5997
1994-08-01,0.038541,-0.004256577658862237,0.006459087813620075,9.794,0.772,0.8138,0.8905,0.8284,0.7388,0.9707,0.9801,0.7317,0.8328,0.6651,0.9661,0.604
1994-09-01,-0.02764,-0.00865017984953839,0.006516479427549198,9.7525,0.7764,0.8007,0.8826,0.8357,0.7285,0.9659,0.9831,0.7145,0.8442,0.6655,0.9624,0.593
1994-10-01,0.018919,-0.013548053277260965,0.006455485714285718,9.819,0.773,0.8182,0.8913,0.8389,0.7304,0.9669,0.9839,0.7181,0.8544,0.6772,0.9675,0.5992
1994-11-01,-0.040048,-0.011111233080162765,0.006477702317290556,9.809,0.783,0.8069,0.886,0.8408,0.7293,0.9656,0.9857,0.7203,0.8517,0.68,0.9603,0.5994
1994-12-01,0.011255,-0.011049144033539463,0.006394916370106763,9.8171,0.78,0.8136,0.8892,0.8373,0.7383,0.9701,0.9826,0.723,0.8446,0.6732,0.9647,0.6005
1995-01-01,0.0216,-0.008089057084994827,0.006403548845470693,9.8239,0.7783,0.8144,0.8863,0.8456,0.7344,0.9672,0.9854,0.7231,0.8466,0.6826,0.9622,0.5978
1995-02-01,0.035028,-0.00658731843607707,0.0064304929078014186,9.7467,0.7742,0.8085,0.876,0.8395,0.716,0.9656,0.9834,0.7164,0.8488,0.6724,0.959,0.5869
1995-03-01,0.025334,-0.006344421596122934,0.00648110796460177,9.7754,0.7847,0.8078,0.8621,0.8444,0.7059,0.9652,0.9838,0.7221,0.8581,0.6832,0.9635,0.5946
1995-04-01,0.024795,-0.008466042636172426,0.006514416961130742,9.7497,0.7764,0.8047,0.8528,0.8413,0.7056,0.9604,0.9862,0.7067,0.8738,0.688,0.9557,0.5981
1995-05-01,0.035409,-0.006674186331777724,0.006546657848324515,9.6147,0.7702,0.7912,0.8199,0.8384,0.6817,0.9567,0.9844,0.6977,0.8634,0.6757,0.9594,0.576
1995-06-01,0.018755,-0.00021756167507600902,0.006597471830985916,9.6501,0.778,0.7902,0.815,0.8456,0.6797,0.9573,0.9871,0.7003,0.8737,0.6837,0.9514,0.5881
1995-07-01,0.028705,-0.005764724576755394,0.0066188383128295255,9.697,0.7731,0.7956,0.8036,0.8559,0.688,0.9611,0.9863,0.7125,0.8857,0.69,0.957,0.5882
1995-08-01,-0.001005,-0.007141922735947897,0.006657585964912281,9.5556,0.765,0.7771,0.7791,0.8451,0.6656,0.9533,0.9861,0.6927,0.8845,0.6786,0.9525,0.576
1995-09-01,0.037402,-0.0025221248651155683,0.006644166374781086,9.5647,0.7694,0.7838,0.7724,0.8496,0.6679,0.9504,0.9873,0.6883,0.8817,0.6799,0.959,0.575
1995-10-01,-0.007742,-0.0017660607665598495,0.006697938811188812,9.4581,0.7512,0.7651,0.7449,0.8443,0.6577,0.9537,0.9861,0.6892,0.8823,0.6701,0.9518,0.5617
1995-11-01,0.039479,-0.0029830055898974746,0.006672738219895289,9.579,0.7632,0.7806,0.769,0.852,0.6718,0.954,0.9868,0.7018,0.8887,0.6829,0.9523,0.5759
1995-12-01,0.013443,-0.002437200777394541,0.0067298919860627185,9.5712,0.7608,0.7786,0.7461,0.8529,0.6703,0.9546,0.9884,0.6951,0.9026,0.6852,0.9554,0.5812
1996-01-01,0.029961,-0.0013706969680591101,0.0067415669565217395,9.4194,0.7451,0.7715,0.7227,0.8445,0.6524,0.9533,0.9869,0.6771,0.8837,0.6673,0.9517,0.5632
1996-02-01,0.005788,-0.004590377570920815,0.006781878472222223,9.4392,0.741,0.7682,0.719,0.8483,0.6542,0.9502,0.9899,0.685,0.8988,0.6707,0.9512,0.5627
1996-03-01,0.005685,-0.010374265195712119,0.006780155979202774,9.4233,0.7482,0.7668,0.7033,0.8452,0.6544,0.948,0.989,0.6811,0.8967,0.671,0.9526,0.567
1996-04-01,0.011233,-0.006704374577062693,0.006778261245674741,9.3907,0.7358,0.7544,0.6958,0.8458,0.6524,0.9522,0.9893,0.6809,0.8924,0.6709,0.9559,0.5649
1996-05-01,0.020657,-0.0071767004570161205,0.006785955094991364,9.3594,0.7275,0.7561,0.6951,0.8433,0.6479,0.9469,0.9892,0.6855,0.8931,0.6624,0.958,0.5544
1996-06-01,-7.2e-5,-0.006325111124889885,0.006809870689655172,9.2926,0.7304,0.7494,0.6807,0.8416,0.6365,0.9471,0.9877,0.6724,0.8835,0.6519,0.9578,0.5536
