date,eq_prem,eq_prem_lead,dy,ep,dpayr,svar,bmr,ntis,tbl,lty,ltr,dfr,dfy,inf
201910,0.019821,0.034706,-3.95,-3.11,0.85,0.001510318894,0.242630484404159,-0.01318093431898,0.0165,0.0171,-0.0052,0.0058,0.0091,0.00078344857693
201911,0.034706,0.028587,-3.96,-3.13,0.86,0.000306342063,0.233936189428836,-0.00781992882353,0.0154,0.0181,-0.0059,0.0073,0.0088,0.00228619055223
201912,0.028587,-0.001292,-3.99,-3.14,0.87,0.00050237993,0.229943897626475,-0.007222269529714,0.0154,0.0186,-0.0253,0.0164,0.0087,-0.000536243034669
202001,-0.001292,-0.083172,-4.01,-3.2,0.81,0.001119037855,0.232242114807572,-0.007717346010005,0.0152,0.0176,0.0632,-0.0113,0.0083,-0.000909769525054
202002,-0.083172,-0.123197,-4,-3.17,0.74,0.004776646394,0.258260741766537,-0.005586258258814,0.0152,0.015,0.0588,-0.0308,0.0083,0.003879769937815
202003,-0.123197,0.127694,-3.9,-3.1,0.67,0.07315339871,0.306097138144214,-0.007730938734878,0.0029,0.0087,0.0625,-0.0976,0.0127,0.002740618131495
202004,0.127694,0.047818,-3.77,-3.27,0.62,0.014307430119,0.275563014772206,-0.010564803567549,0.0014,0.0066,0.0082,0.0265,0.017,-0.002176451031785
202005,0.047818,0.020248,-3.89,-3.37,0.56,0.004072046155,0.264300946574316,-0.014966918251563,0.0013,0.0067,-0.0097,0.0181,0.0145,-0.006686941866997
202006,0.020248,0.05681,-3.93,-3.44,0.51,0.007208532849,0.259900483789488,-0.016845021634731,0.0016,0.0073,0.0023,0.0123,0.012,1.9501616683959E-05
202007,0.05681,0.071968,-3.95,-3.5,0.51,0.001607941829,0.253848144717485,-0.011998151659959,0.0013,0.0062,0.0287,0.0323,0.0117,0.005472046927775
202008,0.071968,-0.038251,-4.01,-3.57,0.51,0.000743422103,0.235974963111215,-0.008503884640075,0.001,0.0065,-0.0349,-0.0139,0.0102,0.00505824350167
202009,-0.038251,-0.026509,-4.09,-3.53,0.51,0.00490745365,0.241481982744037,-0.005698077797329,0.0011,0.0068,0.008,-0.0039,0.0105,0.003153210524081
202010,-0.026509,0.109303,-4.05,-3.52,0.5,0.003661185418,0.253146225133577,-0.001895113387156,0.001,0.0079,-0.0238,0.0048,0.0109,0.001392746943267
202011,0.109303,0.041473,-4.02,-3.64,0.49,0.002492022382,0.226352491207424,-0.005261818724759,0.0009,0.0087,0.0093,0.0416,0.01,0.000414937759336
202012,0.041473,0,-4.13,-3.69,0.48,0.000678172239,0.219194758756969,-9.3534577604407E-05,0.0009,0.0093,-0.0115,0.0115,0.009,-0.000610627217844
